date,home_team,away_team,home_score,away_score,tournament,city,country
2023-11-24,Cook Islands,New Caledonia,0,8,Pacific Games,Honiara,Solomon Islands
2023-11-24,Northern Mariana Islands,Tahiti,0,5,Pacific Games,Honiara,Solomon Islands
2023-11-27,Northern Mariana Islands,American Samoa,4,0,Pacific Games,Honiara,Solomon Islands
2023-11-27,Tonga,Tuvalu,0,4,Pacific Games,Honiara,Solomon Islands
2023-11-27,Tahiti,Samoa,2,1,Pacific Games,Honiara,Solomon Islands
2023-11-27,Cook Islands,Papua New Guinea,0,3,Pacific Games,Solomon Islands,Solomon Islands
2023-11-28,New Caledonia,Vanuatu,1,0,Pacific Games,Solomon Islands,Solomon Islands
2023-11-28,Solomon Islands,Fiji,2,0,Pacific Games,Solomon Islands,Solomon Islands
2023-11-30,American Samoa,Tonga,2,6,Pacific Games,Solomon Islands,Solomon Islands
2023-11-30,Northern Mariana Islands,Tuvalu,1,4,Pacific Games,Solomon Islands,Solomon Islands
2023-11-30,Samoa,Cook Islands,3,0,Pacific Games,Solomon Islands,Solomon Islands
2023-11-30,Tahiti,Papua New Guinea,2,0,Pacific Games,Solomon Islands,Solomon Islands
2023-12-01,Vanuatu,Fiji,2,4,Pacific Games,Solomon Islands,Solomon Islands
2023-12-02,Solomon Islands,New Caledonia,2,2,Pacific Games,Solomon Islands,Solomon Islands
2023-12-16,Mexico,Colombia,2,3,Friendly,Los Angeles,United States
2024-01-01,Japan,Thailand,5,0,Friendly,Tokyo,Japan
2024-01-01,China PR,Hong Kong,1,2,Friendly,Abu Dhabi,United Arab Emirates
2024-01-02,Indonesia,Libya,0,4,Friendly,Antalya,Turkey
2024-01-04,Tajikistan,Hong Kong,2,1,Friendly,Abu Dhabi,United Arab Emirates
2024-01-04,Saudi Arabia,Lebanon,1,0,Friendly,Doha,Qatar
2024-01-05,Indonesia,Libya,1,2,Friendly,Antalya,Turkey
2024-01-05,Iran,Burkina Faso,2,1,Friendly,Kish,Iran
2024-01-05,Kyrgyzstan,Syria,1,1,Friendly,Abu Dhabi,United Arab Emirates
2024-01-05,Qatar,Jordan,1,2,Friendly,Al Rayyan,Qatar
2024-01-05,Togo,Algeria,0,3,Friendly,Lomé,Togo
2024-01-06,DR Congo,Angola,0,0,Friendly,Dubai,United Arab Emirates
2024-01-06,Iraq,South Korea,0,1,Friendly,Abu Dhabi,United Arab Emirates
2024-01-06,Bahrain,Australia,0,2,Friendly,Abu Dhabi,United Arab Emirates
2024-01-06,Mozambique,Lesotho,2,0,Friendly,Johannesburg,South Africa
2024-01-06,United Arab Emirates,Oman,0,1,Friendly,Abu Dhabi,United Arab Emirates
2024-01-06,Ivory Coast,Sierra Leone,5,1,Friendly,San-Pédro,Ivory Coast
2024-01-06,Tunisia,Mauritania,0,0,Friendly,Radès,Tunisia
2024-01-06,Mali,Guinea-Bissau,6,2,Friendly,Bamako,Mali
2024-01-07,Uzbekistan,Palestine,1,0,Friendly,Doha,Qatar
2024-01-07,Egypt,Tanzania,2,0,Friendly,Cairo,Egypt
2024-01-08,Nigeria,Guinea,0,2,Friendly,Abu Dhabi,United Arab Emirates
2024-01-08,Botswana,Mozambique,1,1,Friendly,Johannesburg,South Africa
2024-01-08,Syria,Malaysia,2,2,Friendly,Doha,Qatar
2024-01-08,Senegal,Niger,1,0,Friendly,Dakar,Senegal
2024-01-08,Ghana,Namibia,0,0,Friendly,Kumasi,Ghana
2024-01-09,Japan,Jordan,6,1,Friendly,Doha,Qatar
2024-01-09,Kyrgyzstan,Vietnam,2,1,Friendly,Al Khor,Qatar
2024-01-09,Zambia,Cameroon,1,1,Friendly,Jeddah,Saudi Arabia
2024-01-09,Equatorial Guinea,Djibouti,1,1,Friendly,Malabo,Equatorial Guinea
2024-01-09,Saudi Arabia,Palestine,0,0,Friendly,Al Wakrah,Qatar
2024-01-09,Burundi,Algeria,0,4,Friendly,Lomé,Togo
2024-01-09,Indonesia,Iran,0,5,Friendly,Al Rayyan,Qatar
2024-01-10,South Africa,Lesotho,0,0,Friendly,Pretoria,South Africa
2024-01-10,DR Congo,Burkina Faso,1,2,Friendly,Abu Dhabi,United Arab Emirates
2024-01-10,Bahrain,Angola,0,3,Friendly,Dubai,United Arab Emirates
2024-01-10,Saudi Arabia,Hong Kong,2,0,Friendly,Al Wakrah,Qatar
2024-01-10,Tunisia,Cape Verde,2,0,Friendly,Radès,Tunisia
2024-01-11,Morocco,Sierra Leone,3,1,Friendly,San-Pédro,Ivory Coast
2024-01-12,Qatar,Lebanon,3,0,AFC Asian Cup,Lusail,Qatar
2024-01-12,Kuwait,Libya,1,3,Friendly,Cairo,Egypt
2024-01-12,Sweden,Estonia,2,1,Friendly,Paphos,Cyprus
2024-01-13,China PR,Tajikistan,0,0,AFC Asian Cup,Doha,Qatar
2024-01-13,Australia,India,2,0,AFC Asian Cup,Al Rayyan,Qatar
2024-01-13,Uzbekistan,Syria,0,0,AFC Asian Cup,Doha,Qatar
2024-01-13,Ivory Coast,Guinea-Bissau,2,0,African Cup of Nations,Ebimpé,Ivory Coast
2024-01-13,Guatemala,Iceland,0,1,Friendly,Fort Lauderdale,United States
2024-01-14,United Arab Emirates,Hong Kong,3,1,AFC Asian Cup,Al Rayyan,Qatar
2024-01-14,Iran,Palestine,4,1,AFC Asian Cup,Al Rayyan,Qatar
2024-01-14,Japan,Vietnam,4,2,AFC Asian Cup,Doha,Qatar
2024-01-14,Nigeria,Equatorial Guinea,1,1,African Cup of Nations,Ebimpé,Ivory Coast
2024-01-14,Egypt,Mozambique,2,2,African Cup of Nations,Abidjan,Ivory Coast
2024-01-14,Ghana,Cape Verde,1,2,African Cup of Nations,Abidjan,Ivory Coast
2024-01-15,Indonesia,Iraq,1,3,AFC Asian Cup,Doha,Qatar
2024-01-15,South Korea,Bahrain,3,1,AFC Asian Cup,Doha,Qatar
2024-01-15,Malaysia,Jordan,0,4,AFC Asian Cup,Al Wakrah,Qatar
2024-01-15,Senegal,Gambia,3,0,African Cup of Nations,Yamoussoukro,Ivory Coast
2024-01-15,Cameroon,Guinea,1,1,African Cup of Nations,Yamoussoukro,Ivory Coast
2024-01-15,Algeria,Angola,1,1,African Cup of Nations,Bouaké,Ivory Coast
2024-01-16,Thailand,Kyrgyzstan,2,0,AFC Asian Cup,Doha,Qatar
2024-01-16,Saudi Arabia,Oman,2,1,AFC Asian Cup,Al Rayyan,Qatar
2024-01-16,Burkina Faso,Mauritania,1,0,African Cup of Nations,Bouaké,Ivory Coast
2024-01-16,Tunisia,Namibia,0,1,African Cup of Nations,Korhogo,Ivory Coast
2024-01-16,Mali,South Africa,2,0,African Cup of Nations,Korhogo,Ivory Coast
2024-01-17,Lebanon,China PR,0,0,AFC Asian Cup,Doha,Qatar
2024-01-17,Qatar,Tajikistan,1,0,AFC Asian Cup,Al Khor,Qatar
2024-01-17,Morocco,Tanzania,3,0,African Cup of Nations,San-Pédro,Ivory Coast
2024-01-17,DR Congo,Zambia,1,1,African Cup of Nations,San-Pédro,Ivory Coast
2024-01-17,Honduras,Iceland,0,2,Friendly,Fort Lauderdale,United States
2024-01-18,Syria,Australia,0,1,AFC Asian Cup,Doha,Qatar
2024-01-18,India,Uzbekistan,0,3,AFC Asian Cup,Al Rayyan,Qatar
2024-01-18,Palestine,United Arab Emirates,1,1,AFC Asian Cup,Al Wakrah,Qatar
2024-01-18,Equatorial Guinea,Guinea-Bissau,4,2,African Cup of Nations,Ebimpé,Ivory Coast
2024-01-18,Ivory Coast,Nigeria,0,1,African Cup of Nations,Ebimpé,Ivory Coast
2024-01-18,Egypt,Ghana,2,2,African Cup of Nations,Abidjan,Ivory Coast
2024-01-19,Hong Kong,Iran,0,1,AFC Asian Cup,Al Rayyan,Qatar
2024-01-19,Iraq,Japan,2,1,AFC Asian Cup,Al Rayyan,Qatar
2024-01-19,Vietnam,Indonesia,0,1,AFC Asian Cup,Doha,Qatar
2024-01-19,Cape Verde,Mozambique,3,0,African Cup of Nations,Abidjan,Ivory Coast
2024-01-19,Senegal,Cameroon,3,1,African Cup of Nations,Yamoussoukro,Ivory Coast
2024-01-19,Guinea,Gambia,1,0,African Cup of Nations,Yamoussoukro,Ivory Coast
2024-01-19,Kuwait,Uganda,0,2,Friendly,Cairo,Egypt
2024-01-20,Jordan,South Korea,2,2,AFC Asian Cup,Doha,Qatar
2024-01-20,Bahrain,Malaysia,1,0,AFC Asian Cup,Doha,Qatar
2024-01-20,Algeria,Burkina Faso,2,2,African Cup of Nations,Bouaké,Ivory Coast
2024-01-20,Mauritania,Angola,2,3,African Cup of Nations,Bouaké,Ivory Coast
2024-01-20,Tunisia,Mali,1,1,African Cup of Nations,Korhogo,Ivory Coast
2024-01-20,United States,Slovenia,0,1,Friendly,San Antonio,United States
2024-01-21,Oman,Thailand,0,0,AFC Asian Cup,Doha,Qatar
2024-01-21,Kyrgyzstan,Saudi Arabia,0,2,AFC Asian Cup,Al Rayyan,Qatar
2024-01-21,South Africa,Namibia,4,0,African Cup of Nations,Korhogo,Ivory Coast
2024-01-21,Morocco,DR Congo,1,1,African Cup of Nations,San-Pédro,Ivory Coast
2024-01-21,Zambia,Tanzania,1,1,African Cup of Nations,San-Pédro,Ivory Coast
2024-01-22,Qatar,China PR,1,0,AFC Asian Cup,Al Rayyan,Qatar
2024-01-22,Tajikistan,Lebanon,2,1,AFC Asian Cup,Doha,Qatar
2024-01-22,Guinea-Bissau,Nigeria,0,1,African Cup of Nations,Abidjan,Ivory Coast
2024-01-22,Ivory Coast,Equatorial Guinea,0,4,African Cup of Nations,Ebimpé,Ivory Coast
2024-01-22,Cape Verde,Egypt,2,2,African Cup of Nations,Abidjan,Ivory Coast
2024-01-22,Mozambique,Ghana,2,2,African Cup of Nations,Ebimpé,Ivory Coast
2024-01-23,Australia,Uzbekistan,1,1,AFC Asian Cup,Al Wakrah,Qatar
2024-01-23,Syria,India,1,0,AFC Asian Cup,Al Khor,Qatar
2024-01-23,Hong Kong,Palestine,0,3,AFC Asian Cup,Doha,Qatar
2024-01-23,Iran,United Arab Emirates,2,1,AFC Asian Cup,Al Rayyan,Qatar
2024-01-23,Gambia,Cameroon,2,3,African Cup of Nations,Bouaké,Ivory Coast
2024-01-23,Guinea,Senegal,0,2,African Cup of Nations,Yamoussoukro,Ivory Coast
2024-01-23,Angola,Burkina Faso,2,0,African Cup of Nations,Yamoussoukro,Ivory Coast
2024-01-23,Mauritania,Algeria,1,0,African Cup of Nations,Bouaké,Ivory Coast
2024-01-24,Iraq,Vietnam,3,2,AFC Asian Cup,Doha,Qatar
2024-01-24,Japan,Indonesia,3,1,AFC Asian Cup,Doha,Qatar
2024-01-24,Namibia,Mali,0,0,African Cup of Nations,San-Pédro,Ivory Coast
2024-01-24,South Africa,Tunisia,0,0,African Cup of Nations,Korhogo,Ivory Coast
2024-01-24,Tanzania,DR Congo,0,0,African Cup of Nations,Korhogo,Ivory Coast
2024-01-24,Zambia,Morocco,0,1,African Cup of Nations,San-Pédro,Ivory Coast
2024-01-25,Jordan,Bahrain,0,1,AFC Asian Cup,Al Rayyan,Qatar
2024-01-25,South Korea,Malaysia,3,3,AFC Asian Cup,Al Wakrah,Qatar
2024-01-25,Kyrgyzstan,Oman,1,1,AFC Asian Cup,Doha,Qatar
2024-01-25,Saudi Arabia,Thailand,0,0,AFC Asian Cup,Al Rayyan,Qatar
2024-01-27,Angola,Namibia,3,0,African Cup of Nations,Bouaké,Ivory Coast
2024-01-27,Nigeria,Cameroon,2,0,African Cup of Nations,Abidjan,Ivory Coast
2024-01-28,Australia,Indonesia,4,0,AFC Asian Cup,Doha,Qatar
2024-01-28,Tajikistan,United Arab Emirates,1,1,AFC Asian Cup,Al Rayyan,Qatar
2024-01-28,Egypt,DR Congo,1,1,African Cup of Nations,San-Pédro,Ivory Coast
2024-01-28,Equatorial Guinea,Guinea,0,1,African Cup of Nations,Ebimpé,Ivory Coast
2024-01-29,Iraq,Jordan,2,3,AFC Asian Cup,Al Rayyan,Qatar
2024-01-29,Qatar,Palestine,2,1,AFC Asian Cup,Al Khor,Qatar
2024-01-29,Cape Verde,Mauritania,1,0,African Cup of Nations,Abidjan,Ivory Coast
2024-01-29,Ivory Coast,Senegal,1,1,African Cup of Nations,Yamoussoukro,Ivory Coast
2024-01-30,Saudi Arabia,South Korea,1,1,AFC Asian Cup,Al Rayyan,Qatar
2024-01-30,Uzbekistan,Thailand,2,1,AFC Asian Cup,Al Wakrah,Qatar
2024-01-30,Mali,Burkina Faso,2,1,African Cup of Nations,Korhogo,Ivory Coast
2024-01-30,Morocco,South Africa,0,2,African Cup of Nations,San-Pédro,Ivory Coast
2024-01-31,Bahrain,Japan,1,3,AFC Asian Cup,Doha,Qatar
2024-01-31,Iran,Syria,1,1,AFC Asian Cup,Doha,Qatar
2024-02-02,Australia,South Korea,1,2,AFC Asian Cup,Al Wakrah,Qatar
2024-02-02,Tajikistan,Jordan,0,1,AFC Asian Cup,Al Rayyan,Qatar
2024-02-02,DR Congo,Guinea,3,1,African Cup of Nations,Ebimpé,Ivory Coast
2024-02-02,Nigeria,Angola,1,0,African Cup of Nations,Abidjan,Ivory Coast
2024-02-03,Iran,Japan,2,1,AFC Asian Cup,Al Rayyan,Qatar
2024-02-03,Qatar,Uzbekistan,1,1,AFC Asian Cup,Al Khor,Qatar
2024-02-03,Cape Verde,South Africa,0,0,African Cup of Nations,Yamoussoukro,Ivory Coast
2024-02-03,Ivory Coast,Mali,2,1,African Cup of Nations,Bouaké,Ivory Coast
2024-02-03,Costa Rica,El Salvador,2,0,Friendly,San José,Costa Rica
2024-02-06,Jordan,South Korea,2,0,AFC Asian Cup,Al Rayyan,Qatar
2024-02-07,Qatar,Iran,3,2,AFC Asian Cup,Doha,Qatar
2024-02-07,Ivory Coast,DR Congo,1,0,African Cup of Nations,Ebimpé,Ivory Coast
2024-02-07,Nigeria,South Africa,1,1,African Cup of Nations,Bouaké,Ivory Coast
2024-02-10,Qatar,Jordan,3,1,AFC Asian Cup,Lusail,Qatar
2024-02-10,South Africa,DR Congo,0,0,African Cup of Nations,Abidjan,Ivory Coast
2024-02-11,Ivory Coast,Nigeria,2,1,African Cup of Nations,Ebimpé,Ivory Coast
2024-03-01,Trinidad and Tobago,Jamaica,0,1,Friendly,Port of Spain,Trinidad and Tobago
2024-03-03,Trinidad and Tobago,Jamaica,0,0,Friendly,Arima,Trinidad and Tobago
2024-03-14,Kazakhstan,Turkmenistan,2,0,Friendly,Dubai,United Arab Emirates
2024-03-18,Solomon Islands,Fiji,2,1,Friendly,Honiara,Solomon Islands
2024-03-20,Bonaire,El Salvador,1,1,Friendly,"Washington, D.C.",United States
2024-03-20,San Marino,Saint Kitts and Nevis,1,3,Friendly,Serravalle,San Marino
2024-03-20,Djibouti,Liberia,0,2,African Cup of Nations qualification,Marrakech,Morocco
2024-03-20,Somalia,Eswatini,0,3,African Cup of Nations qualification,El Jadida,Morocco
2024-03-20,Tonga,Samoa,1,4,Oceania Nations Cup qualification,Nuku'alofa,Tonga
2024-03-21,South Africa,Andorra,1,1,FIFA Series,Annaba,Algeria
2024-03-21,Cape Verde,Guyana,1,0,FIFA Series,Jeddah,Saudi Arabia
2024-03-21,Guinea,Vanuatu,6,0,FIFA Series,Jeddah,Saudi Arabia
2024-03-21,Panama,Mexico,0,3,CONCACAF Nations League,Arlington,United States
2024-03-21,United States,Jamaica,3,1,CONCACAF Nations League,Arlington,United States
2024-03-21,Gibraltar,Lithuania,0,1,UEFA Nations League,Faro-Loulé,Portugal
2024-03-21,Poland,Estonia,5,1,UEFA Euro qualification,Warsaw,Poland
2024-03-21,Wales,Finland,4,1,UEFA Euro qualification,Cardiff,Wales
2024-03-21,Israel,Iceland,1,4,UEFA Euro qualification,Budapest,Hungary
2024-03-21,Bosnia and Herzegovina,Ukraine,1,2,UEFA Euro qualification,Zenica,Bosnia and Herzegovina
2024-03-21,Georgia,Luxembourg,2,0,UEFA Euro qualification,Tbilisi,Georgia
2024-03-21,Greece,Kazakhstan,5,0,UEFA Euro qualification,Athens,Greece
2024-03-21,Qatar,Kuwait,3,0,FIFA World Cup qualification,Doha,Qatar
2024-03-21,Afghanistan,India,0,0,FIFA World Cup qualification,Abha,Saudi Arabia
2024-03-21,Myanmar,Syria,1,1,FIFA World Cup qualification,Yangon,Myanmar
2024-03-21,Japan,North Korea,1,0,FIFA World Cup qualification,Tokyo,Japan
2024-03-21,South Korea,Thailand,1,1,FIFA World Cup qualification,Seoul,South Korea
2024-03-21,Singapore,China PR,2,2,FIFA World Cup qualification,Kallang,Singapore
2024-03-21,Taiwan,Kyrgyzstan,0,2,FIFA World Cup qualification,Taipei,Taiwan
2024-03-21,Oman,Malaysia,2,0,FIFA World Cup qualification,Muscat,Oman
2024-03-21,Iran,Turkmenistan,5,0,FIFA World Cup qualification,Tehran,Iran
2024-03-21,Hong Kong,Uzbekistan,0,2,FIFA World Cup qualification,Hong Kong,Hong Kong
2024-03-21,Indonesia,Vietnam,1,0,FIFA World Cup qualification,Jakarta,Indonesia
2024-03-21,Iraq,Philippines,1,0,FIFA World Cup qualification,Basra,Iraq
2024-03-21,Pakistan,Jordan,0,3,FIFA World Cup qualification,Islamabad,Pakistan
2024-03-21,Saudi Arabia,Tajikistan,1,0,FIFA World Cup qualification,Riyadh,Saudi Arabia
2024-03-21,Bahrain,Nepal,5,0,FIFA World Cup qualification,Riffa,Bahrain
2024-03-21,United Arab Emirates,Yemen,2,1,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates
2024-03-21,Australia,Lebanon,2,0,FIFA World Cup qualification,Sydney,Australia
2024-03-21,Palestine,Bangladesh,5,0,FIFA World Cup qualification,Kuwait City,Kuwait
2024-03-21,Belize,Puerto Rico,1,1,Friendly,Belmopan,Belize
2024-03-21,Cyprus,Latvia,1,1,Friendly,Larnaca,Cyprus
2024-03-21,Ecuador,Guatemala,2,0,Friendly,Harrison,United States
2024-03-21,Ethiopia,Lesotho,1,2,Friendly,Addis Ababa,Ethiopia
2024-03-21,Malta,Slovenia,2,2,Friendly,Ta' Qali,Malta
2024-03-21,Montenegro,Belarus,2,0,Friendly,Antalya,Turkey
2024-03-21,Portugal,Sweden,5,2,Friendly,Guimarães,Portugal
2024-03-21,Solomon Islands,Fiji,0,2,Friendly,Honiara,Solomon Islands
2024-03-21,Venezuela,Italy,1,2,Friendly,Fort Lauderdale,United States
2024-03-22,Algeria,Bolivia,3,2,FIFA Series,Algiers,Algeria
2024-03-22,Azerbaijan,Mongolia,1,0,FIFA Series,Baku,Azerbaijan
2024-03-22,Bulgaria,Tanzania,1,0,FIFA Series,Baku,Azerbaijan
2024-03-22,Egypt,New Zealand,1,0,FIFA Series,Cairo,Egypt
2024-03-22,Equatorial Guinea,Cambodia,2,0,FIFA Series,Jeddah,Saudi Arabia
2024-03-22,Brunei,Bermuda,0,2,FIFA Series,Jeddah,Saudi Arabia
2024-03-22,Central African Republic,Bhutan,6,0,FIFA Series,Colombo,Sri Lanka
2024-03-22,Sri Lanka,Papua New Guinea,0,0,FIFA Series,Colombo,Sri Lanka
2024-03-22,Anguilla,Turks and Caicos Islands,0,0,FIFA World Cup qualification,The Valley,Anguilla
2024-03-22,United States Virgin Islands,British Virgin Islands,1,1,FIFA World Cup qualification,Saint Croix,United States Virgin Islands
2024-03-22,Albania,Chile,0,3,Friendly,Parma,Italy
2024-03-22,Argentina,El Salvador,3,0,Friendly,Philadelphia,United States
2024-03-22,Armenia,Kosovo,0,1,Friendly,Yerevan,Armenia
2024-03-22,Burkina Faso,Libya,1,2,Friendly,Casablanca,Morocco
2024-03-22,Comoros,Uganda,4,0,Friendly,Marrakech,Morocco
2024-03-22,Hungary,Turkey,1,0,Friendly,Budapest,Hungary
2024-03-22,Liechtenstein,Faroe Islands,0,4,Friendly,San Pedro Alcántara,Spain
2024-03-22,Mauritania,Mali,0,2,Friendly,Marrakech,Morocco
2024-03-22,Morocco,Angola,1,0,Friendly,Agadir,Morocco
2024-03-22,Netherlands,Scotland,4,0,Friendly,Amsterdam,Netherlands
2024-03-22,Niger,Togo,1,2,Friendly,Mohammedia,Morocco
2024-03-22,Nigeria,Ghana,2,1,Friendly,Marrakech,Morocco
2024-03-22,North Macedonia,Moldova,1,1,Friendly,Antalya,Turkey
2024-03-22,Norway,Czech Republic,1,2,Friendly,Oslo,Norway
2024-03-22,Peru,Nicaragua,2,0,Friendly,Lima,Peru
2024-03-22,Romania,Northern Ireland,1,1,Friendly,Bucharest,Romania
2024-03-22,Senegal,Gabon,3,0,Friendly,Amiens,France
2024-03-22,Spain,Colombia,0,1,Friendly,London,England
2024-03-22,Chad,Mauritius,1,0,African Cup of Nations qualification,Yaoundé,Cameroon
2024-03-22,São Tomé and Príncipe,South Sudan,1,1,African Cup of Nations qualification,Berkane,Morocco
2024-03-23,Tunisia,Croatia,0,0,FIFA Series,Cairo,Egypt
2024-03-23,Canada,Trinidad and Tobago,2,0,CONCACAF Nations League,Frisco,United States
2024-03-23,Costa Rica,Honduras,3,1,CONCACAF Nations League,Frisco,United States
2024-03-23,Denmark,Switzerland,0,0,Friendly,Copenhagen,Denmark
2024-03-23,Dominican Republic,Aruba,2,0,Friendly,Santiago de los Caballeros,Dominican Republic
2024-03-23,England,Brazil,0,1,Friendly,London,England
2024-03-23,France,Germany,0,2,Friendly,Lyon,France
2024-03-23,Ivory Coast,Benin,2,2,Friendly,Amiens,France
2024-03-23,Republic of Ireland,Belgium,0,0,Friendly,Dublin,Republic of Ireland
2024-03-23,Slovakia,Austria,0,2,Friendly,Bratislava,Slovakia
2024-03-23,Samoa,Cook Islands,1,0,Oceania Nations Cup qualification,Nuku'alofa,Tonga
2024-03-24,Jamaica,Panama,1,0,CONCACAF Nations League,Arlington,United States
2024-03-24,United States,Mexico,2,0,CONCACAF Nations League,Arlington,United States
2024-03-24,Belize,Puerto Rico,3,0,Friendly,Belmopan,Belize
2024-03-24,Ecuador,Italy,0,2,Friendly,Harrison,United States
2024-03-24,Ethiopia,Lesotho,2,1,Friendly,Addis Ababa,Ethiopia
2024-03-24,Guatemala,Venezuela,0,0,Friendly,Houston,United States
2024-03-24,San Marino,Saint Kitts and Nevis,0,0,Friendly,Serravalle,San Marino
2024-03-24,Suriname,Martinique,1,1,Friendly,Almere,Netherlands
2024-03-25,Bolivia,Andorra,1,0,FIFA Series,Annaba,Algeria
2024-03-25,Azerbaijan,Bulgaria,1,1,FIFA Series,Baku,Azerbaijan
2024-03-25,Tanzania,Mongolia,3,0,FIFA Series,Baku,Azerbaijan
2024-03-25,Cape Verde,Equatorial Guinea,1,0,FIFA Series,Jeddah,Saudi Arabia
2024-03-25,Bermuda,Guinea,1,5,FIFA Series,Jeddah,Saudi Arabia
2024-03-25,Central African Republic,Papua New Guinea,4,0,FIFA Series,Colombo,Sri Lanka
2024-03-25,Sri Lanka,Bhutan,2,0,FIFA Series,Colombo,Sri Lanka
2024-03-25,Comoros,Angola,0,0,Friendly,Marrakech,Morocco
2024-03-25,Cyprus,Serbia,0,1,Friendly,Larnaca,Cyprus
2024-03-25,Gabon,Congo,1,1,Friendly,Chambly,France
2024-03-25,Montenegro,North Macedonia,1,0,Friendly,Antalya,Turkey
2024-03-25,Sweden,Albania,1,0,Friendly,Stockholm,Sweden
2024-03-26,Algeria,South Africa,3,3,FIFA Series,Algiers,Algeria
2024-03-26,Egypt,Croatia,2,4,FIFA Series,Cairo,Egypt
2024-03-26,New Zealand,Tunisia,0,0,FIFA Series,Cairo,Egypt
2024-03-26,Cambodia,Guyana,1,4,FIFA Series,Jeddah,Saudi Arabia
2024-03-26,Brunei,Vanuatu,3,2,FIFA Series,Jeddah,Saudi Arabia
2024-03-26,Lithuania,Gibraltar,1,0,UEFA Nations League,Kaunas,Lithuania
2024-03-26,Wales,Poland,0,0,UEFA Euro qualification,Cardiff,Wales
2024-03-26,Ukraine,Iceland,2,1,UEFA Euro qualification,Wrocław,Poland
2024-03-26,Georgia,Greece,0,0,UEFA Euro qualification,Tbilisi,Georgia
2024-03-26,India,Afghanistan,1,2,FIFA World Cup qualification,Guwahati,India
2024-03-26,Kuwait,Qatar,1,2,FIFA World Cup qualification,Al Farwaniyah,Kuwait
2024-03-26,Syria,Myanmar,7,0,FIFA World Cup qualification,Dammam,Saudi Arabia
2024-03-26,Thailand,South Korea,0,3,FIFA World Cup qualification,Bangkok,Thailand
2024-03-26,China PR,Singapore,4,1,FIFA World Cup qualification,Tianjin,China PR
2024-03-26,Kyrgyzstan,Taiwan,5,1,FIFA World Cup qualification,Bishkek,Kyrgyzstan
2024-03-26,Malaysia,Oman,0,2,FIFA World Cup qualification,Kuala Lumpur,Malaysia
2024-03-26,Uzbekistan,Hong Kong,3,0,FIFA World Cup qualification,Tashkent,Uzbekistan
2024-03-26,Turkmenistan,Iran,0,1,FIFA World Cup qualification,Ashgabat,Turkmenistan
2024-03-26,Philippines,Iraq,0,5,FIFA World Cup qualification,Manila,Philippines
2024-03-26,Vietnam,Indonesia,0,3,FIFA World Cup qualification,Hanoi,Vietnam
2024-03-26,Tajikistan,Saudi Arabia,1,1,FIFA World Cup qualification,Dushanbe,Tajikistan
2024-03-26,Jordan,Pakistan,7,0,FIFA World Cup qualification,Amman,Jordan
2024-03-26,Bahrain,Nepal,3,0,FIFA World Cup qualification,Riffa,Bahrain
2024-03-26,Yemen,United Arab Emirates,0,3,FIFA World Cup qualification,Khobar,Saudi Arabia
2024-03-26,Bangladesh,Palestine,0,1,FIFA World Cup qualification,Dhaka,Bangladesh
2024-03-26,Australia,Lebanon,5,0,FIFA World Cup qualification,Canberra,Australia
2024-03-26,British Virgin Islands,United States Virgin Islands,0,0,FIFA World Cup qualification,Road Town,British Virgin Islands
2024-03-26,Turks and Caicos Islands,Anguilla,1,1,FIFA World Cup qualification,Providenciales,Turks and Caicos Islands
